"Disclaimer - The Data provided in the adjusted 52 week high and adjusted 52 week low columns  are adjusted for corporate actions (bonus, splits & rights).For actual (unadjusted) 52 week high & low prices, kindly refer bhavcopy."
"Effective for 28-Jan-2020"
"SYMBOL","SERIES","Adjusted 52_Week_High","52_Week_High_Date","Adjusted 52_Week_Low","52_Week_Low_DT"
"ACCELYA","EQ","   1245.20","19-NOV-2019","    701.00","23-AUG-2019"
"ACE","EQ","    124.20","02-APR-2019","     48.20","23-AUG-2019"
"ADANIENT","EQ","    236.45","27-JAN-2020","    113.00","16-MAY-2019"
"ADANIGAS","EQ","    185.60","02-JAN-2020","     84.00","04-FEB-2019"
"ADANIGREEN","EQ","    243.75","10-JAN-2020","     30.15","18-FEB-2019"
"ADANIPORTS","EQ","    430.60","23-MAY-2019","    292.10","28-JAN-2019"
"ADANIPOWER","EQ","     73.80","04-NOV-2019","     33.25","13-FEB-2019"
"ADANITRANS","EQ","    366.40","02-JAN-2020","    191.45","26-FEB-2019"
"ADFFOODS","EQ","    330.00","20-DEC-2019","    205.50","18-FEB-2019"
"ADHUNIKIND","EQ","    127.50","01-NOV-2019","     34.00","20-DEC-2019"
"ADLABS","BE","     12.35","19-MAR-2019","      1.85","23-OCT-2019"
"ADORWELD","EQ","    384.30","28-MAY-2019","    279.00","03-SEP-2019"
"ADROITINFO","BE","     22.00","12-MAR-2019","      5.70","24-JAN-2020"
"ADSL","BE","     26.25","28-NOV-2019","     10.00","15-FEB-2019"
"ADVANIHOTR","EQ","     75.00","26-FEB-2019","     49.00","23-AUG-2019"
"ADVENZYMES","EQ","    224.90","06-JUN-2019","    142.40","29-AUG-2019"
"AEGISCHEM","EQ","    241.70","29-MAY-2019","    160.00","07-OCT-2019"
"AFFLE","EQ","   1739.00","22-NOV-2019","    750.00","08-AUG-2019"
"AGARIND","EQ","    199.00","01-FEB-2019","     68.15","13-DEC-2019"
"AGCNET","EQ","    245.70","23-JAN-2020","     71.95","14-AUG-2019"
"AGRITECH","EQ","     73.40","15-APR-2019","     41.00","12-DEC-2019"
"AGROPHOS","EQ","    155.40","26-DEC-2019","     28.90","27-JAN-2020"
"AHLEAST","EQ","    256.90","14-MAR-2019","    148.90","31-DEC-2019"
"AHLUCONT","EQ","    379.95","28-MAY-2019","    250.50","18-FEB-2019"
"AHLWEST","EQ","    401.55","02-DEC-2019","    240.00","01-AUG-2019"
"AIAENG","EQ","   1889.00","22-JAN-2020","   1482.10","05-SEP-2019"
"AIFL","BZ","     19.25","28-JAN-2019","      1.40","20-JAN-2020"
"AIONJSW","EQ","     37.20","31-JAN-2019","      8.55","11-DEC-2019"
"AIRAN","EQ","     49.60","03-MAY-2019","      8.80","09-DEC-2019"
"AJANTPHARM","EQ","   1211.00","20-JAN-2020","    825.00","31-JUL-2019"
"AJMERA","EQ","    200.50","01-APR-2019","     96.30","23-AUG-2019"
"AKASH","BE","     99.05","15-JAN-2020","     57.00","23-OCT-2019"
"AKSHARCHEM","EQ","    430.00","28-JAN-2019","    175.00","12-DEC-2019"
"AKSHOPTFBR","EQ","     22.70","01-FEB-2019","      5.30","23-AUG-2019"
"AKZOINDIA","EQ","   2270.00","05-NOV-2019","   1600.00","16-MAY-2019"
"ALANKIT","EQ","     40.70","18-APR-2019","      9.85","29-OCT-2019"
"ALBERTDAVD","EQ","    547.00","27-JAN-2020","    315.00","23-AUG-2019"
"ALBK","EQ","     59.00","11-MAR-2019","     16.70","26-DEC-2019"
"ALCHEM","BE","      2.75","30-JAN-2019","       .60","16-DEC-2019"
"ALEMBICLTD","EQ","     63.55","01-JAN-2020","     33.45","29-AUG-2019"
"ALICON","EQ","    648.00","23-APR-2019","    311.00","03-OCT-2019"
"ALKALI","EQ","     59.00","05-NOV-2019","     34.10","02-AUG-2019"
"ALKEM","EQ","   2405.00","15-JAN-2020","   1660.00","05-AUG-2019"
"ALKYLAMINE","EQ","   1334.00","23-JAN-2020","    653.05","02-AUG-2019"
"ALLCARGO","EQ","    124.45","15-MAR-2019","     87.15","23-AUG-2019"
"ALLSEC","EQ","    348.70","24-JAN-2020","    165.00","11-FEB-2019"
"ALMONDZ","EQ","     26.80","27-FEB-2019","      8.35","17-OCT-2019"
"ALOKTEXT","BE","      6.65","22-MAR-2019","      1.40","30-OCT-2019"
"ALPA","EQ","     30.40","27-MAR-2019","     13.20","09-OCT-2019"
"ALPHAGEO","EQ","    548.00","15-MAR-2019","    150.80","24-DEC-2019"
"ALPSINDUS","BE","      2.95","04-FEB-2019","       .25","14-OCT-2019"
"AMARAJABAT","EQ","    813.85","27-JAN-2020","    572.85","20-JUN-2019"
"AMBER","EQ","   1410.00","27-JAN-2020","    622.00","18-FEB-2019"
"AMBIKCO","EQ","   1165.70","05-MAR-2019","    826.10","16-AUG-2019"
"AMBUJACEM","EQ","    244.00","01-APR-2019","    184.10","09-OCT-2019"
"AMDIND","EQ","     25.90","27-FEB-2019","     11.80","06-AUG-2019"
"AMJLAND","EQ","     24.00","07-JAN-2020","     14.30","06-AUG-2019"
"AMRUTANJAN","EQ","    544.00","20-JAN-2020","    274.35","14-MAY-2019"
"ANANTRAJ","EQ","     40.75","15-JAN-2020","     23.10","23-AUG-2019"
"ANDHRABANK","EQ","     33.65","01-APR-2019","     15.00","17-OCT-2019"
"ANDHRACEMT","EQ","      6.60","07-MAR-2019","      1.75","19-AUG-2019"
"ANDHRSUGAR","EQ","    416.80","27-MAY-2019","    258.75","16-OCT-2019"
"ANDPAPER","EQ","    504.70","06-MAR-2019","    272.00","16-DEC-2019"
"ANIKINDS","EQ","     20.40","28-JAN-2019","      5.15","18-OCT-2019"
"ANKITMETAL","BE","      1.15","02-DEC-2019","       .35","30-OCT-2019"
"ANSALAPI","EQ","     13.90","01-FEB-2019","      3.65","08-AUG-2019"
"ANSALHSG","BE","     16.85","25-FEB-2019","      3.50","01-AUG-2019"
"ANTGRAPHIC","BE","      1.25","14-JUN-2019","       .40","28-FEB-2019"
"ANUP","EQ","    683.80","15-MAR-2019","    351.00","16-MAY-2019"
"APARINDS","EQ","    702.30","18-APR-2019","    385.00","08-JAN-2020"
"APCL","EQ","    192.70","28-MAY-2019","     96.00","18-FEB-2019"
"APCOTEXIND","EQ","    234.60","04-JUL-2019","    145.05","16-DEC-2019"
"APEX","EQ","    444.85","16-JAN-2020","    190.00","23-AUG-2019"
"APLAPOLLO","EQ","   2219.00","27-JAN-2020","   1003.30","15-FEB-2019"
"APLLTD","EQ","    633.50","27-JAN-2020","    435.15","21-JUN-2019"
"APOLLO","EQ","    151.85","06-MAY-2019","     65.00","18-NOV-2019"
"APOLLOHOSP","EQ","   1713.00","27-JAN-2020","   1083.10","18-FEB-2019"
"APOLLOPIPE","EQ","    408.90","17-JAN-2020","    325.10","11-DEC-2019"
"APOLLOTYRE","EQ","    235.00","13-MAR-2019","    144.05","02-AUG-2019"
"APOLSINHOT","EQ","   1050.00","30-MAY-2019","    622.00","05-DEC-2019"
"APTECHT","EQ","    193.45","05-NOV-2019","    111.60","23-JUL-2019"
"ARCHIDPLY","EQ","     45.90","15-MAR-2019","     22.40","23-AUG-2019"
"ARCHIES","EQ","     29.25","05-FEB-2019","     15.50","05-AUG-2019"
"ARCOTECH","BE","      7.50","14-MAR-2019","      1.50","22-OCT-2019"
"ARENTERP","EQ","     12.65","18-APR-2019","      9.00","31-DEC-2019"
"ARIES","EQ","     95.80","01-FEB-2019","     41.60","02-AUG-2019"
"ARIHANT","EQ","     39.65","31-JAN-2019","     14.15","23-AUG-2019"
"ARIHANTSUP","EQ","     66.30","11-MAR-2019","     21.10","13-DEC-2019"
"ARMANFIN","EQ","    786.00","09-JAN-2020","    321.55","02-MAY-2019"
"AROGRANITE","EQ","     58.40","29-MAY-2019","     29.45","05-AUG-2019"
"ARROWGREEN","EQ","    104.00","28-JAN-2019","     42.80","23-AUG-2019"
"ARROWTEX","BE","     20.75","13-MAR-2019","      8.00","17-DEC-2019"
"ARSHIYA","EQ","     38.30","04-APR-2019","     14.55","09-JUL-2019"
"ARSSINFRA","EQ","     63.30","22-APR-2019","     18.80","10-OCT-2019"
"ARTEMISMED","BE","    237.00","27-JAN-2020","    215.00","24-JAN-2020"
"ARVIND","EQ","     96.60","15-MAR-2019","     34.55","12-DEC-2019"
"ARVINDFASN","EQ","   1089.70","26-MAR-2019","    302.60","05-DEC-2019"
"ARVSMART","EQ","    138.80","31-JAN-2019","     70.40","09-OCT-2019"
"ASAHIINDIA","EQ","    283.85","06-MAR-2019","    170.00","01-OCT-2019"
"ASAHISONG","EQ","    201.00","28-JAN-2019","    104.00","05-AUG-2019"
"ASAL","EQ","     62.85","25-APR-2019","     28.80","23-AUG-2019"
"ASHAPURMIN","EQ","     38.35","10-OCT-2019","     16.30","15-JUL-2019"
"ASHIANA","EQ","    133.80","04-JUN-2019","     86.00","11-DEC-2019"
"ASHIMASYN","EQ","     14.95","01-FEB-2019","      5.45","10-DEC-2019"
"ASHOKA","EQ","    155.00","30-MAY-2019","     87.80","05-SEP-2019"
"ASHOKLEY","EQ","     97.75","16-APR-2019","     56.95","23-AUG-2019"
"ASIANHOTNR","EQ","    150.00","13-MAR-2019","     80.35","05-AUG-2019"
"ASIANPAINT","EQ","   1862.25","20-JAN-2020","   1291.25","09-JUL-2019"
"ASIANTILES","EQ","    274.85","17-JUN-2019","    142.05","28-JAN-2019"
"ASPINWALL","EQ","    187.00","19-MAR-2019","    112.60","26-SEP-2019"
"ASTEC","EQ","    562.80","02-APR-2019","    305.00","29-JUL-2019"
"ASTERDM","EQ","    174.90","07-JAN-2020","    109.50","07-AUG-2019"
"ASTRAL","EQ","   1267.55","20-SEP-2019","    816.76","28-JAN-2019"
"ASTRAMICRO","EQ","    105.75","27-MAR-2019","     70.40","23-AUG-2019"
"ASTRAZEN","EQ","   2931.85","17-DEC-2019","   1570.00","06-FEB-2019"
"ASTRON","EQ","    123.50","14-JUN-2019","     35.20","13-NOV-2019"
"ATFL","EQ","    737.00","15-JAN-2020","    466.05","22-AUG-2019"
"ATLANTA","EQ","     23.25","13-MAR-2019","      5.55","16-DEC-2019"
"ATLASCYCLE","BE","     95.00","14-MAR-2019","     33.00","21-JUN-2019"
"ATNINTER","BE","       .50","22-OCT-2019","       .05","20-JAN-2020"
"ATUL","EQ","   4983.30","27-JAN-2020","   3200.00","15-MAR-2019"
"ATULAUTO","EQ","    372.90","01-APR-2019","    195.45","23-AUG-2019"
"AUBANK","EQ","   1105.00","27-JAN-2020","    541.25","26-MAR-2019"
"AURIONPRO","EQ","    158.75","02-MAY-2019","     54.00","01-JAN-2020"
"AUROPHARMA","EQ","    838.00","30-APR-2019","    389.35","14-NOV-2019"
"AUSOMENT","BE","     51.35","12-JUN-2019","     25.25","16-OCT-2019"
"AUTOAXLES","EQ","   1341.30","06-MAR-2019","    725.10","23-AUG-2019"
"AUTOIND","BE","     64.70","31-JAN-2019","     20.35","23-OCT-2019"
"AUTOLITIND","EQ","     41.95","07-MAR-2019","     17.20","17-OCT-2019"
"AVADHSUGAR","EQ","    381.65","06-JUN-2019","    168.00","29-JAN-2019"
"AVANTIFEED","EQ","    770.00","17-JAN-2020","    270.00","23-AUG-2019"
"AVTNPL","EQ","     38.60","27-JAN-2020","     18.80","06-AUG-2019"
"AXISBANK","EQ","    827.75","04-JUN-2019","    622.65","20-SEP-2019"
"AXISCADES","EQ","     86.50","17-SEP-2019","     43.75","09-MAY-2019"
"AXISGOLD","EQ","   3697.95","06-JAN-2020","   2702.20","21-FEB-2019"
"AXISNIFTY","EQ","   1434.34","23-MAY-2019","   1015.00","25-APR-2019"
"AYMSYNTEX","EQ","     43.90","13-JUN-2019","     26.80","29-AUG-2019"
"BAGFILMS","BE","      5.40","12-MAR-2019","      1.35","11-OCT-2019"
"BAJAJ-AUTO","EQ","   3289.00","01-NOV-2019","   2442.20","31-JUL-2019"
"BAJAJCON","EQ","    369.40","12-MAR-2019","    195.10","15-OCT-2019"
"BAJAJELEC","EQ","    587.70","16-APR-2019","    306.70","20-NOV-2019"
"BAJAJFINSV","EQ","   9764.35","20-JAN-2020","   5855.00","15-FEB-2019"
"BAJAJHIND","EQ","     10.20","08-APR-2019","      5.10","23-AUG-2019"
"BAJAJHLDNG","EQ","   3903.95","08-NOV-2019","   2815.00","31-JAN-2019"
"BAJFINANCE","EQ","   4295.75","02-JAN-2020","   2355.00","28-JAN-2019"
"BALAJITELE","EQ","     95.00","01-FEB-2019","     45.00","22-AUG-2019"
"BALAMINES","EQ","    537.60","02-APR-2019","    211.25","05-AUG-2019"
"BALAXI","EQ","    140.40","13-MAY-2019","     27.10","04-FEB-2019"
"BALKRISHNA","BE","     47.50","13-MAR-2019","     15.15","23-AUG-2019"
"BALKRISIND","EQ","   1137.80","23-JAN-2020","    682.00","04-SEP-2019"
"BALLARPUR","BE","      4.30","06-MAR-2019","       .30","19-DEC-2019"
"BALMLAWRIE","EQ","    142.20","30-OCT-2019","    106.17","15-FEB-2019"
"BALPHARMA","EQ","     80.60","06-FEB-2019","     33.05","22-AUG-2019"
"BALRAMCHIN","EQ","    195.00","07-JAN-2020","     98.10","28-JAN-2019"
"BANARBEADS","EQ","     62.00","30-APR-2019","     25.90","10-OCT-2019"
"BANARISUG","EQ","   1699.90","12-MAR-2019","   1050.00","11-OCT-2019"
"BANCOINDIA","EQ","    176.95","28-JAN-2019","     90.05","23-AUG-2019"
"BANDHANBNK","EQ","    650.00","29-OCT-2019","    397.00","31-JAN-2019"
"BANG","EQ","     57.30","28-JAN-2019","     15.15","26-NOV-2019"
"BANKBARODA","EQ","    144.00","23-MAY-2019","     85.65","01-OCT-2019"
"BANKBEES","EQ","    332.95","02-JAN-2020","    268.87","29-JAN-2019"
"BANKINDIA","EQ","    108.15","01-APR-2019","     57.45","09-OCT-2019"
"BANSWRAS","BE","    128.55","27-JAN-2020","     45.80","05-AUG-2019"
"BARTRONICS","BE","      7.75","25-FEB-2019","      1.15","30-OCT-2019"
"BASF","EQ","   1500.00","26-MAR-2019","    920.00","16-OCT-2019"
"BASML","EQ","    210.00","05-MAR-2019","    105.15","29-AUG-2019"
"BATAINDIA","EQ","   1866.00","27-JAN-2020","   1080.75","30-JAN-2019"
"BAYERCROP","EQ","   4480.00","05-FEB-2019","   2966.05","02-AUG-2019"
"BBL","EQ","   1215.00","30-MAY-2019","    767.05","10-DEC-2019"
"BBTC","EQ","   1388.00","23-SEP-2019","    737.00","22-AUG-2019"
"BCG","BE","      7.05","03-JAN-2020","      2.45","24-OCT-2019"
"BCP","BE","     22.60","27-JAN-2020","      7.45","30-OCT-2019"
"BDL","EQ","    364.80","13-NOV-2019","    225.00","14-FEB-2019"
"BEARDSELL","BE","     20.80","07-MAY-2019","      6.80","13-DEC-2019"
"BEDMUTHA","BE","     22.65","18-APR-2019","      9.40","01-NOV-2019"
"BEL","EQ","    122.10","04-NOV-2019","     72.50","14-FEB-2019"
"BEML","EQ","   1108.95","30-OCT-2019","    698.25","13-AUG-2019"
"BEPL","EQ","     87.70","15-APR-2019","     37.20","11-DEC-2019"
"BERGEPAINT","EQ","    569.50","27-JAN-2020","    285.20","18-FEB-2019"
"BFINVEST","EQ","    377.00","01-NOV-2019","    168.05","19-FEB-2019"
"BFUTILITIE","EQ","    361.30","10-DEC-2019","    145.40","23-AUG-2019"
"BGLOBAL","BE","      2.85","31-JAN-2019","       .95","26-AUG-2019"
"BGRENERGY","EQ","     73.25","13-MAR-2019","     27.75","18-NOV-2019"
"BHAGERIA","EQ","    145.00","29-MAY-2019","     88.05","10-DEC-2019"
"BHAGYANGR","EQ","     36.10","04-FEB-2019","     16.65","09-DEC-2019"
"BHAGYAPROP","EQ","     33.75","11-FEB-2019","     16.30","09-OCT-2019"
"BHANDARI","EQ","      2.25","29-MAY-2019","      1.00","31-DEC-2019"
"BHARATFORG","EQ","    548.25","15-MAR-2019","    376.00","04-SEP-2019"
"BHARATGEAR","BE","    167.62","01-APR-2019","     55.00","23-AUG-2019"
"BHARATRAS","EQ","   7020.00","15-NOV-2019","   3325.00","18-FEB-2019"
"BHARATWIRE","EQ","     67.00","05-MAR-2019","     23.05","24-DEC-2019"
"BHARTIARTL","EQ","    527.35","24-JAN-2020","    268.67","05-FEB-2019"
"BHEL","EQ","     78.85","16-APR-2019","     41.30","16-OCT-2019"
"BIGBLOC","BE","     41.00","28-NOV-2019","     21.00","27-OCT-2019"
"BIL","EQ","    340.00","14-JUN-2019","    113.55","22-OCT-2019"
"BILENERGY","EQ","      5.80","18-APR-2019","       .65","22-OCT-2019"
"BINANIIND","BZ","     55.85","28-JAN-2019","      5.70","31-OCT-2019"
"BINDALAGRO","EQ","     18.00","06-JUN-2019","      7.75","23-AUG-2019"
"BIOCON","EQ","    334.75","01-FEB-2019","    211.05","20-AUG-2019"
"BIOFILCHEM","BE","     22.70","31-DEC-2019","      4.05","25-OCT-2019"
"BIRLACABLE","EQ","    182.30","11-FEB-2019","     38.00","23-AUG-2019"
"BIRLACORPN","EQ","    804.95","20-JAN-2020","    439.80","05-FEB-2019"
"BIRLAMONEY","EQ","     57.00","10-APR-2019","     27.60","23-AUG-2019"
"BLBLIMITED","EQ","      6.90","23-MAY-2019","      2.85","09-OCT-2019"
"BLISSGVS","EQ","    183.70","27-FEB-2019","     73.75","23-AUG-2019"
"BLKASHYAP","EQ","     24.10","01-MAR-2019","      7.15","17-OCT-2019"
"BLS","EQ","    144.80","08-APR-2019","     57.50","15-NOV-2019"
"BLUEBLENDS","BE","      4.10","28-JAN-2019","       .60","20-NOV-2019"
"BLUECHIP","BE","       .65","04-FEB-2019","       .10","27-JAN-2020"
"BLUECOAST","BE","     52.25","11-MAR-2019","      1.50","04-NOV-2019"
"BLUEDART","EQ","   3700.00","28-MAR-2019","   2016.00","27-NOV-2019"
"BLUESTARCO","EQ","    882.45","23-OCT-2019","    560.00","19-FEB-2019"
"BODALCHEM","EQ","    132.25","02-APR-2019","     53.75","24-DEC-2019"
"BOMDYEING","EQ","    149.30","19-MAR-2019","     60.70","23-AUG-2019"
"BOROSIL","EQ","    237.50","06-MAR-2019","    113.10","22-AUG-2019"
"BOSCHLTD","EQ","  19494.00","04-FEB-2019","  12700.00","14-AUG-2019"
"BPCL","EQ","    549.00","21-NOV-2019","    308.35","23-AUG-2019"
"BPL","EQ","     38.55","28-JAN-2019","     13.65","23-AUG-2019"
"BRFL","EQ","     10.40","24-MAY-2019","      3.60","01-NOV-2019"
"BRIGADE","EQ","    237.95","15-JAN-2020","    125.03","12-FEB-2019"
"BRITANNIA","EQ","   3583.75","23-SEP-2019","   2300.00","21-AUG-2019"
"BRNL","EQ","    144.95","04-APR-2019","     55.00","02-JAN-2020"
"BROOKS","EQ","     63.00","26-FEB-2019","     22.30","11-DEC-2019"
"BSE","EQ","    648.00","07-MAY-2019","    446.20","16-AUG-2019"
"BSL","EQ","     49.50","31-JAN-2019","     20.85","26-AUG-2019"
"BSLGOLDETF","EQ","   3952.60","06-JAN-2020","   2828.00","30-APR-2019"
"BSLNIFTY","EQ","    140.00","03-JUL-2019","    111.25","26-FEB-2019"
"BSOFT","EQ","    117.80","06-MAR-2019","     57.50","14-AUG-2019"
"BURNPUR","EQ","      3.95","13-MAR-2019","       .95","02-AUG-2019"
"BUTTERFLY","EQ","    284.90","23-JAN-2020","    139.00","03-SEP-2019"
"BVCL","BE","     19.50","10-MAY-2019","      9.60","29-OCT-2019"
"BYKE","EQ","     48.45","28-JAN-2019","     14.60","23-AUG-2019"
"CADILAHC","EQ","    352.60","01-APR-2019","    206.50","22-AUG-2019"
"CALSOFT","EQ","     25.90","05-APR-2019","      9.20","09-OCT-2019"
"CAMLINFINE","EQ","     89.90","02-JAN-2020","     38.70","16-MAY-2019"
"CANBK","EQ","    302.10","01-APR-2019","    170.60","01-OCT-2019"
"CANDC","BZ","     26.30","28-JAN-2019","      2.00","27-JAN-2020"
"CANFINHOME","EQ","    505.00","22-JAN-2020","    235.55","11-FEB-2019"
"CANTABIL","EQ","    351.85","19-MAR-2019","    131.15","28-JAN-2019"
"CAPACITE","EQ","    284.40","05-JUL-2019","    155.65","21-AUG-2019"
"CAPLIPOINT","EQ","    466.90","06-JUN-2019","    280.10","12-DEC-2019"
"CAPTRUST","EQ","    236.50","02-MAY-2019","     45.65","06-AUG-2019"
"CARBORUNIV","EQ","    418.85","29-MAR-2019","    265.00","23-AUG-2019"
"CAREERP","EQ","    136.75","13-NOV-2019","     48.30","31-JUL-2019"
"CARERATING","EQ","   1024.00","30-JAN-2019","    443.70","26-NOV-2019"
"CASTEXTECH","BE","      1.20","01-MAR-2019","       .30","27-JAN-2020"
"CASTROLIND","EQ","    172.90","03-APR-2019","    112.75","22-AUG-2019"
"CCHHL","BE","      7.90","30-MAY-2019","      2.95","13-JAN-2020"
"CCL","EQ","    306.90","13-MAR-2019","    180.00","13-DEC-2019"
"CDSL","EQ","    285.50","22-JAN-2020","    180.80","05-AUG-2019"
"CEATLTD","EQ","   1188.80","28-JAN-2019","    776.20","05-AUG-2019"
"CEBBCO","EQ","     24.55","12-MAR-2019","     12.00","23-AUG-2019"
"CELEBRITY","EQ","      9.95","15-MAR-2019","      4.20","25-OCT-2019"
"CELESTIAL","BE","      7.50","28-JAN-2019","      2.55","01-JAN-2020"
"CENTENKA","EQ","    268.90","12-MAR-2019","    154.00","08-JAN-2020"
"CENTEXT","EQ","      7.20","08-FEB-2019","      2.00","10-JAN-2020"
"CENTRALBK","EQ","     36.90","01-APR-2019","     15.70","14-AUG-2019"
"CENTRUM","EQ","     37.00","11-MAR-2019","     17.75","13-NOV-2019"
"CENTUM","EQ","    576.25","30-MAY-2019","    338.60","20-DEC-2019"
"CENTURYPLY","EQ","    222.40","08-APR-2019","    112.00","06-AUG-2019"
"CENTURYTEX","EQ","   1063.00","04-JUN-2019","    352.10","15-OCT-2019"
"CERA","EQ","   3195.00","29-MAR-2019","   2144.05","19-FEB-2019"
"CEREBRAINT","BE","     34.80","18-APR-2019","     18.10","14-NOV-2019"
"CESC","EQ","    851.70","23-SEP-2019","    642.60","14-MAY-2019"
"CESCVENT","EQ","    659.00","01-APR-2019","    273.10","12-DEC-2019"
"CGCL","EQ","    228.95","05-NOV-2019","    113.70","28-JAN-2019"
"CGPOWER","BZ","     47.35","20-MAR-2019","      7.65","22-JAN-2020"
"CHALET","EQ","    402.00","31-DEC-2019","    250.00","07-FEB-2019"
"CHAMBLFERT","EQ","    195.00","10-JUN-2019","    133.80","22-AUG-2019"
"CHEMBOND","EQ","    249.90","08-JAN-2020","    196.00","17-DEC-2019"
"CHEMFAB","EQ","    221.75","20-JAN-2020","    129.00","15-FEB-2019"
"CHENNPETRO","EQ","    278.30","01-APR-2019","    107.60","11-DEC-2019"
"CHOLAFIN","EQ","    336.80","27-JAN-2020","    218.20","30-JAN-2019"
"CHOLAHLDNG","EQ","    569.85","16-JAN-2020","    415.15","14-FEB-2019"
"CIGNITITEC","EQ","    399.85","15-APR-2019","    240.00","26-AUG-2019"
"CIMMCO","EQ","     40.65","31-MAY-2019","     15.10","01-AUG-2019"
"CINELINE","EQ","     51.50","14-MAR-2019","     25.30","05-AUG-2019"
"CINEVISTA","EQ","     16.95","11-OCT-2019","      4.60","20-FEB-2019"
"CIPLA","EQ","    586.00","27-MAY-2019","    389.55","11-OCT-2019"
"CKFSL","EQ","     70.00","11-APR-2019","       .35","27-JAN-2020"
"CLEDUCATE","EQ","    135.00","12-MAR-2019","     67.50","12-DEC-2019"
"CLNINDIA","EQ","    423.50","10-JAN-2020","    264.00","08-AUG-2019"
"CMICABLES","EQ","    162.00","15-MAR-2019","     43.00","13-DEC-2019"
"CNOVAPETRO","EQ","     22.60","03-MAY-2019","      7.10","03-DEC-2019"
"COALINDIA","EQ","    271.45","06-JUN-2019","    177.70","22-AUG-2019"
"COCHINSHIP","EQ","    491.70","20-JAN-2020","    326.90","18-OCT-2019"
"COFFEEDAY","BZ","    318.00","18-MAR-2019","     26.40","30-OCT-2019"
"COLPAL","EQ","   1642.60","08-NOV-2019","   1103.05","14-MAY-2019"
"COMPINFO","EQ","     22.35","08-FEB-2019","      8.00","15-NOV-2019"
"COMPUSOFT","EQ","     10.60","14-MAR-2019","      7.05","14-NOV-2019"
"CONCOR","EQ","    666.00","01-OCT-2019","    460.00","19-AUG-2019"
"CONFIPET","EQ","     41.40","13-JUN-2019","     19.30","23-AUG-2019"
"CONSOFINVT","EQ","     50.75","04-FEB-2019","     27.80","29-AUG-2019"
"CONTROLPR","EQ","    318.05","31-OCT-2019","    190.00","23-JUL-2019"
"CORALFINAC","EQ","     22.65","07-MAR-2019","      9.00","29-AUG-2019"
"CORDSCABLE","EQ","     70.00","16-APR-2019","     35.10","23-AUG-2019"
"COROMANDEL","EQ","    619.00","23-JAN-2020","    336.60","16-AUG-2019"
"CORPBANK","EQ","     32.40","27-FEB-2019","     13.60","17-OCT-2019"
"COSMOFILMS","EQ","    316.80","16-JAN-2020","    161.95","18-FEB-2019"
"COUNCODOS","EQ","      5.15","31-MAY-2019","      1.35","09-SEP-2019"
"COX&KINGS","BZ","    169.70","07-MAR-2019","      1.10","27-JAN-2020"
"CPSEETF","EQ","     31.70","26-MAR-2019","     20.00","27-OCT-2019"
"CREATIVE","BE","    113.90","17-JAN-2020","     58.00","14-OCT-2019"
"CREDITACC","EQ","    864.70","27-JAN-2020","    329.90","04-FEB-2019"
"CREST","EQ","    153.00","23-APR-2019","     68.00","05-AUG-2019"
"CRISIL","EQ","   2068.00","23-DEC-2019","   1135.55","09-AUG-2019"
"CROMPTON","EQ","    276.45","23-SEP-2019","    192.00","18-FEB-2019"
